Dist Name,State Name,highest_column
Gulbarga / Kalaburagi,Karnataka,RAPESEED AND MUSTARD Y/A
Gulbarga / Kalaburagi,Karnataka,RAPESEED AND MUSTARD Y/A
Gulbarga / Kalaburagi,Karnataka,WHEAT Y/A
Gulbarga / Kalaburagi,Karnataka,RAPESEED AND MUSTARD Y/A
Gulbarga / Kalaburagi,Karnataka,RAPESEED AND MUSTARD Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Gulbarga / Kalaburagi,Karnataka,CASTOR Y/A
Dakshina Kannada,Karnataka,OILSEEDS Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,RABI SORGHUMY/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,FINGER MILLETY/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,RABI SORGHUMY/A
Dakshina Kannada,Karnataka,RABI SORGHUMY/A
Dakshina Kannada,Karnataka,FINGER MILLETY/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,BARLEY Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,KHARIF SORGHUM Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,MAIZE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Dakshina Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,KHARIF SORGHUM Y/A
Uttara Kannada,Karnataka,PIGEONPEA Y/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,PIGEONPEA Y/A
Uttara Kannada,Karnataka,RABI SORGHUMY/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,SUGARCANE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,RAPESEED AND MUSTARD Y/A
Uttara Kannada,Karnataka,WHEAT Y/A
Uttara Kannada,Karnataka,SOYABEAN Y/A
Uttara Kannada,Karnataka,SOYABEAN Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,SESAMUM Y/A
Uttara Kannada,Karnataka,SOYABEAN Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,SESAMUM Y/A
Uttara Kannada,Karnataka,MAIZE Y/A
Uttara Kannada,Karnataka,SESAMUM Y/A
Uttara Kannada,Karnataka,RABI SORGHUMY/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,RABI SORGHUMY/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,RABI SORGHUMY/A
Uttara Kannada,Karnataka,CHICKPEA Y/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,KHARIF SORGHUM Y/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,FINGER MILLETY/A
Uttara Kannada,Karnataka,PIGEONPEA Y/A
Uttara Kannada,Karnataka,SOYABEAN Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,KHARIF SORGHUM Y/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,RABI SORGHUMY/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,MAIZE Y/A
Kodagu / Coorg,Karnataka,OILSEEDS Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,SUGARCANE Y/A
Kodagu / Coorg,Karnataka,FINGER MILLETY/A
Kodagu / Coorg,Karnataka,FINGER MILLETY/A
Kodagu / Coorg,Karnataka,FINGER MILLETY/A
Kodagu / Coorg,Karnataka,SAFFLOWER Y/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,CHICKPEA Y/A
Kodagu / Coorg,Karnataka,SESAMUM Y/A
Kodagu / Coorg,Karnataka,SESAMUM Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,MINOR PULSES Y/A
Kodagu / Coorg,Karnataka,FINGER MILLETY/A
Kodagu / Coorg,Karnataka,GROUNDNUT Y/A
Kodagu / Coorg,Karnataka,MINOR PULSES Y/A
Kodagu / Coorg,Karnataka,MINOR PULSES Y/A
Kodagu / Coorg,Karnataka,MINOR PULSES Y/A
Kodagu / Coorg,Karnataka,MINOR PULSES Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUGARCANE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUGARCANE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUGARCANE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUGARCANE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUGARCANE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,COTTON Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,CASTOR Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUNFLOWER Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,CASTOR Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUNFLOWER Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUNFLOWER Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUNFLOWER Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,RABI SORGHUMY/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,CHICKPEA Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,KHARIF SORGHUM Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,SUNFLOWER Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,CHICKPEA Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
Chengalpattu MGR / Kanchipuram,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,SUGARCANE Y/A
South Arcot / Cuddalore,Tamil Nadu,SUGARCANE Y/A
South Arcot / Cuddalore,Tamil Nadu,SUGARCANE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,SUGARCANE Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,SUNFLOWER Y/A
South Arcot / Cuddalore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,SUNFLOWER Y/A
South Arcot / Cuddalore,Tamil Nadu,SUNFLOWER Y/A
South Arcot / Cuddalore,Tamil Nadu,MAIZE Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CHICKPEA Y/A
South Arcot / Cuddalore,Tamil Nadu,RABI SORGHUMY/A
South Arcot / Cuddalore,Tamil Nadu,SUNFLOWER Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
South Arcot / Cuddalore,Tamil Nadu,CASTOR Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,COTTON Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,MAIZE Y/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,WHEAT Y/A
North Arcot / Vellore,Tamil Nadu,WHEAT Y/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,WHEAT Y/A
North Arcot / Vellore,Tamil Nadu,BARLEY Y/A
North Arcot / Vellore,Tamil Nadu,WHEAT Y/A
North Arcot / Vellore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,RABI SORGHUMY/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
North Arcot / Vellore,Tamil Nadu,SUNFLOWER Y/A
North Arcot / Vellore,Tamil Nadu,CHICKPEA Y/A
Salem,Tamil Nadu,SUGARCANE Y/A
Salem,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Salem,Tamil Nadu,CHICKPEA Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,CHICKPEA Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Salem,Tamil Nadu,CHICKPEA Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,BARLEY Y/A
Salem,Tamil Nadu,MAIZE Y/A
Salem,Tamil Nadu,SOYABEAN Y/A
Salem,Tamil Nadu,SOYABEAN Y/A
Salem,Tamil Nadu,SOYABEAN Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Salem,Tamil Nadu,SOYABEAN Y/A
Salem,Tamil Nadu,CHICKPEA Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,PEARL MILLET Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,WHEAT Y/A
Salem,Tamil Nadu,SUNFLOWER Y/A
Salem,Tamil Nadu,SUNFLOWER Y/A
Salem,Tamil Nadu,SUNFLOWER Y/A
Salem,Tamil Nadu,SUNFLOWER Y/A
Salem,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,MAIZE Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,CASTOR Y/A
Coimbatore,Tamil Nadu,CASTOR Y/A
Coimbatore,Tamil Nadu,CASTOR Y/A
Coimbatore,Tamil Nadu,CASTOR Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,SUGARCANE Y/A
Coimbatore,Tamil Nadu,SUGARCANE Y/A
Coimbatore,Tamil Nadu,SUGARCANE Y/A
Coimbatore,Tamil Nadu,RAPESEED AND MUSTARD Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,SUGARCANE Y/A
Coimbatore,Tamil Nadu,PEARL MILLET Y/A
Coimbatore,Tamil Nadu,RABI SORGHUMY/A
Coimbatore,Tamil Nadu,SOYABEAN Y/A
Coimbatore,Tamil Nadu,PEARL MILLET Y/A
Coimbatore,Tamil Nadu,PEARL MILLET Y/A
Coimbatore,Tamil Nadu,SOYABEAN Y/A
Coimbatore,Tamil Nadu,SOYABEAN Y/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,SOYABEAN Y/A
Coimbatore,Tamil Nadu,WHEAT Y/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,SUNFLOWER Y/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Coimbatore,Tamil Nadu,FINGER MILLETY/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CASTOR Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,MAIZE Y/A
Tiruchirapalli / Trichy,Tamil Nadu,MAIZE Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,MAIZE Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
Tiruchirapalli / Trichy,Tamil Nadu,SOYABEAN Y/A
Tiruchirapalli / Trichy,Tamil Nadu,CHICKPEA Y/A
