State Name,Dist Name,highest_column
Punjab,Bhatinda,KHARIF SORGHUM Y/A
Punjab,Bhatinda,SUNFLOWER Y/A
Punjab,Bhatinda,MAIZE Y/A
Punjab,Bhatinda,SUGARCANE Y/A
Punjab,Bhatinda,SOYABEAN Y/A
Punjab,Bhatinda,SUGARCANE Y/A
Punjab,Bhatinda,PIGEONPEA Y/A
Punjab,Bhatinda,PIGEONPEA Y/A
Punjab,Bhatinda,PIGEONPEA Y/A
Punjab,Bhatinda,SUGARCANE Y/A
Punjab,Bhatinda,SESAMUM Y/A
Punjab,Bhatinda,SESAMUM Y/A
Punjab,Bhatinda,PIGEONPEA Y/A
Punjab,Bhatinda,SUGARCANE Y/A
Punjab,Bhatinda,PIGEONPEA Y/A
Punjab,Bhatinda,SESAMUM Y/A
Punjab,Bhatinda,SESAMUM Y/A
Punjab,Sangrur,SAFFLOWER Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,SESAMUM Y/A
Punjab,Sangrur,LINSEED Y/A
Punjab,Sangrur,SAFFLOWER Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,CASTOR Y/A
Punjab,Sangrur,PIGEONPEA Y/A
Punjab,Sangrur,PIGEONPEA Y/A
Punjab,Sangrur,LINSEED Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,FINGER MILLETY/A
Punjab,Sangrur,PIGEONPEA Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,PIGEONPEA Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,SUGARCANE Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,KHARIF SORGHUM Y/A
Punjab,Sangrur,SUGARCANE Y/A
Punjab,Sangrur,SUGARCANE Y/A
Punjab,Sangrur,SORGHUM Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,SORGHUM Y/A
Punjab,Sangrur,CHICKPEA Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,MAIZE Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,GROUNDNUT Y/A
Punjab,Sangrur,SESAMUM Y/A
Punjab,Sangrur,GROUNDNUT Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,GROUNDNUT Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,MAIZE Y/A
Punjab,Sangrur,GROUNDNUT Y/A
Punjab,Sangrur,MAIZE Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,MAIZE Y/A
Punjab,Sangrur,PEARL MILLET Y/A
Punjab,Sangrur,CHICKPEA Y/A
Punjab,Sangrur,MAIZE Y/A
Punjab,Sangrur,SUNFLOWER Y/A
Punjab,Sangrur,CHICKPEA Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,SAFFLOWER Y/A
Punjab,Patiala,SAFFLOWER Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,LINSEED Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,SORGHUM Y/A
Punjab,Patiala,LINSEED Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,PEARL MILLET Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,PEARL MILLET Y/A
Punjab,Patiala,PEARL MILLET Y/A
Punjab,Patiala,BARLEY Y/A
Punjab,Patiala,BARLEY Y/A
Punjab,Patiala,BARLEY Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,KHARIF SORGHUM Y/A
Punjab,Patiala,GROUNDNUT Y/A
Punjab,Patiala,SORGHUM Y/A
Punjab,Patiala,GROUNDNUT Y/A
Punjab,Patiala,GROUNDNUT Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,GROUNDNUT Y/A
Punjab,Patiala,PEARL MILLET Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,SESAMUM Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,PIGEONPEA Y/A
Punjab,Patiala,PIGEONPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Punjab,Patiala,PIGEONPEA Y/A
Punjab,Patiala,CHICKPEA Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,SUGARCANE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,LINSEED Y/A
Haryana,Hissar,LINSEED Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,GROUNDNUT Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,PIGEONPEA Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,SUGARCANE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,SESAMUM Y/A
Haryana,Hissar,SUGARCANE Y/A
Haryana,Hissar,SUGARCANE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Hissar,MAIZE Y/A
Haryana,Gurgaon,rice Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,FINGER MILLETY/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,FINGER MILLETY/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,FINGER MILLETY/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,SESAMUM Y/A
Haryana,Gurgaon,SESAMUM Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,SUGARCANE Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,COTTON Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,SUGARCANE Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,MAIZE Y/A
Haryana,Gurgaon,CHICKPEA Y/A
Haryana,Gurgaon,CHICKPEA Y/A
Haryana,Gurgaon,CHICKPEA Y/A
Haryana,Gurgaon,GROUNDNUT Y/A
Haryana,Gurgaon,SUGARCANE Y/A
Haryana,Gurgaon,SUGARCANE Y/A
Haryana,Gurgaon,CHICKPEA Y/A
Haryana,Gurgaon,MINOR PULSES Y/A
Haryana,Gurgaon,MINOR PULSES Y/A
Haryana,Jind,PIGEONPEA Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SAFFLOWER Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,PIGEONPEA Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,SESAMUM Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,GROUNDNUT Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,PIGEONPEA Y/A
Haryana,Jind,BARLEY Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,SUNFLOWER Y/A
Haryana,Jind,SUNFLOWER Y/A
Haryana,Jind,SUNFLOWER Y/A
Haryana,Jind,SUNFLOWER Y/A
Haryana,Jind,SUNFLOWER Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,KHARIF SORGHUM Y/A
Haryana,Jind,MAIZE Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,BARLEY Y/A
Haryana,Jind,BARLEY Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,MINOR PULSES Y/A
Haryana,Jind,CHICKPEA Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,CASTOR Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,SESAMUM Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,SESAMUM Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SESAMUM Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,rice Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,SUGARCANE Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,GROUNDNUT Y/A
Haryana,Mahendragarh / Narnaul,MAIZE Y/A
Haryana,Ambala,KHARIF SORGHUM Y/A
Haryana,Ambala,FINGER MILLETY/A
Haryana,Ambala,SAFFLOWER Y/A
Haryana,Ambala,FINGER MILLETY/A
Haryana,Ambala,FINGER MILLETY/A
Haryana,Ambala,SAFFLOWER Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SORGHUM Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SORGHUM Y/A
Haryana,Ambala,SORGHUM Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,BARLEY Y/A
Haryana,Ambala,LINSEED Y/A
Haryana,Ambala,SORGHUM Y/A
Haryana,Ambala,KHARIF SORGHUM Y/A
Haryana,Ambala,BARLEY Y/A
Haryana,Ambala,BARLEY Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,PIGEONPEA Y/A
Haryana,Ambala,BARLEY Y/A
Haryana,Ambala,BARLEY Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,COTTON Y/A
Haryana,Ambala,PIGEONPEA Y/A
Haryana,Ambala,PIGEONPEA Y/A
Haryana,Ambala,PIGEONPEA Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,PIGEONPEA Y/A
Haryana,Ambala,CHICKPEA Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,GROUNDNUT Y/A
Haryana,Ambala,SUNFLOWER Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,SESAMUM Y/A
Haryana,Ambala,PEARL MILLET Y/A
Haryana,Ambala,CHICKPEA Y/A
Haryana,Karnal,FINGER MILLETY/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,FINGER MILLETY/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,GROUNDNUT Y/A
Haryana,Karnal,GROUNDNUT Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,GROUNDNUT Y/A
Haryana,Karnal,LINSEED Y/A
Haryana,Karnal,LINSEED Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,GROUNDNUT Y/A
Haryana,Karnal,GROUNDNUT Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,CASTOR Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,CASTOR Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,SUNFLOWER Y/A
Haryana,Karnal,SORGHUM Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,SORGHUM Y/A
Haryana,Karnal,MAIZE Y/A
Haryana,Karnal,SESAMUM Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,KHARIF SORGHUM Y/A
Haryana,Karnal,MAIZE Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,BARLEY Y/A
Haryana,Karnal,KHARIF SORGHUM Y/A
Haryana,Karnal,PIGEONPEA Y/A
Haryana,Karnal,MAIZE Y/A
Haryana,Karnal,CHICKPEA Y/A
Haryana,Karnal,MINOR PULSES Y/A
Haryana,Karnal,MINOR PULSES Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SAFFLOWER Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,FINGER MILLETY/A
Haryana,Rohtak,SAFFLOWER Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,PIGEONPEA Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,MAIZE Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,SUNFLOWER Y/A
Haryana,Rohtak,SUNFLOWER Y/A
Haryana,Rohtak,SUNFLOWER Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,SUNFLOWER Y/A
Haryana,Rohtak,MAIZE Y/A
Haryana,Rohtak,MAIZE Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,SESAMUM Y/A
Haryana,Rohtak,MINOR PULSES Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Haryana,Rohtak,MAIZE Y/A
Haryana,Rohtak,GROUNDNUT Y/A
Uttar Pradesh,Saharanpur,SORGHUM Y/A
Uttar Pradesh,Saharanpur,FINGER MILLETY/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,FINGER MILLETY/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,FINGER MILLETY/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,SORGHUM Y/A
Uttar Pradesh,Saharanpur,SORGHUM Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,FINGER MILLETY/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,KHARIF SORGHUM Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,SOYABEAN Y/A
Uttar Pradesh,Saharanpur,SOYABEAN Y/A
Uttar Pradesh,Saharanpur,LINSEED Y/A
Uttar Pradesh,Saharanpur,SOYABEAN Y/A
Uttar Pradesh,Saharanpur,SORGHUM Y/A
Uttar Pradesh,Saharanpur,KHARIF SORGHUM Y/A
Uttar Pradesh,Saharanpur,KHARIF SORGHUM Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,PIGEONPEA Y/A
Uttar Pradesh,Saharanpur,PEARL MILLET Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,PEARL MILLET Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,SUNFLOWER Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,CHICKPEA Y/A
Uttar Pradesh,Saharanpur,BARLEY Y/A
Uttar Pradesh,Muzaffarnagar,GROUNDNUT Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,PIGEONPEA Y/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
Uttar Pradesh,Muzaffarnagar,KHARIF SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,KHARIF SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,PEARL MILLET Y/A
Uttar Pradesh,Muzaffarnagar,PEARL MILLET Y/A
Uttar Pradesh,Muzaffarnagar,PEARL MILLET Y/A
Uttar Pradesh,Muzaffarnagar,BARLEY Y/A
Uttar Pradesh,Muzaffarnagar,SUNFLOWER Y/A
Uttar Pradesh,Muzaffarnagar,KHARIF SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,LINSEED Y/A
Uttar Pradesh,Muzaffarnagar,PEARL MILLET Y/A
Uttar Pradesh,Muzaffarnagar,GROUNDNUT Y/A
Uttar Pradesh,Muzaffarnagar,KHARIF SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,LINSEED Y/A
Uttar Pradesh,Muzaffarnagar,PEARL MILLET Y/A
Uttar Pradesh,Muzaffarnagar,KHARIF SORGHUM Y/A
Uttar Pradesh,Muzaffarnagar,FINGER MILLETY/A
